print_serial,design,print_location,hardware,layout,material,color,feature_category,feature_class,feature_id,feature_category_class,material_color,part_id,print_x_mm,print_y_mm,CAD_mm,measure_mm,DFT_mm,print_dist_from_origin_mm,thermal_cure
KR70035C,plug,5,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_5,0,48,8,7.663807565,-0.336192435,48,TRUE
KR70035C,plug,5,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_5,0,48,14,13.87830714,-0.12169286,48,TRUE
KR70035C,plug,5,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_5,0,48,12,11.8138297,-0.1861703,48,TRUE
KR70035C,plug,5,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_5,0,48,2,1.963493648,-0.036506352,48,TRUE
KR70035C,plug,6,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_6,21,48,6.2,6.151546663,-0.048453337,52.39274759,TRUE
KR70035C,plug,6,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_6,21,48,8,7.674359005,-0.325640995,52.39274759,TRUE
KR70035C,plug,6,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_6,21,48,14,13.86636238,-0.133637623,52.39274759,TRUE
KR70035C,plug,6,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_6,21,48,12,11.85810444,-0.141895563,52.39274759,TRUE
KR70035C,plug,6,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_6,21,48,2,1.947333292,-0.052666708,52.39274759,TRUE
KR70035C,plug,13,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_13,-21,24,6.2,6.126930705,-0.073069295,31.89043744,TRUE
KR70035C,plug,13,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_13,-21,24,8,7.647982815,-0.352017185,31.89043744,TRUE
KR70035C,plug,13,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_13,-21,24,14,13.85301228,-0.14698772,31.89043744,TRUE
KR70035C,plug,13,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_13,-21,24,12,11.81533852,-0.184661483,31.89043744,TRUE
KR70035C,plug,13,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_13,-21,24,2,1.959629278,-0.040370722,31.89043744,TRUE
KR70035C,plug,14,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_14,0,24,6.2,6.158551928,-0.041448072,24,TRUE
KR70035C,plug,14,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_14,0,24,8,7.697171231,-0.302828769,24,TRUE
KR70035C,plug,14,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_14,0,24,14,13.88954944,-0.110450557,24,TRUE
KR70035C,plug,14,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_14,0,24,12,11.84332694,-0.15667306,24,TRUE
KR70035C,plug,14,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_14,0,24,2,1.962439748,-0.037560252,24,TRUE
KR70035C,plug,15,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_15,21,24,6.2,6.140998272,-0.059001728,31.89043744,TRUE
KR70035C,plug,15,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_15,21,24,8,7.63919113,-0.36080887,31.89043744,TRUE
KR70035C,plug,15,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_15,21,24,14,13.87128086,-0.12871914,31.89043744,TRUE
KR70035C,plug,15,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_15,21,24,12,11.84690454,-0.153095457,31.89043744,TRUE
KR70035C,plug,15,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_15,21,24,2,1.974735952,-0.025264048,31.89043744,TRUE
KR70035C,plug,22,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_22,-21,0,6.2,6.13749429,-0.06250571,21,TRUE
KR70035C,plug,22,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_22,-21,0,8,7.702489789,-0.297510211,21,TRUE
KR70035C,plug,22,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_22,-21,0,14,13.89306258,-0.106937417,21,TRUE
KR70035C,plug,22,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_22,-21,0,12,11.86613768,-0.133862323,21,TRUE
KR70035C,plug,22,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_22,-21,0,2,1.864423065,-0.135576935,21,TRUE
KR70035C,plug,23,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_23,0,0,6.2,6.144532523,-0.055467477,0,TRUE
KR70035C,plug,23,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_23,0,0,8,7.665661737,-0.334338263,0,TRUE
KR70035C,plug,23,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_23,0,0,14,13.92046482,-0.079535183,0,TRUE
KR70035C,plug,23,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_23,0,0,12,11.85042811,-0.14957189,0,TRUE
KR70035C,plug,23,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_23,0,0,2,1.990896308,-0.009103692,0,TRUE
KR70035C,plug,24,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_24,21,0,6.2,6.14101943,-0.05898057,21,TRUE
KR70035C,plug,24,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_24,21,0,8,7.656783448,-0.343216552,21,TRUE
KR70035C,plug,24,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_24,21,0,14,13.87409112,-0.125908883,21,TRUE
KR70035C,plug,24,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_24,21,0,12,11.86990548,-0.130094523,21,TRUE
KR70035C,plug,24,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_24,21,0,2,1.984572698,-0.015427302,21,TRUE
KR70035C,plug,31,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_31,-21,-24,6.2,6.144643921,-0.055356079,31.89043744,TRUE
KR70035C,plug,31,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_31,-21,-24,8,7.630473108,-0.369526892,31.89043744,TRUE
KR70035C,plug,31,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_31,-21,-24,14,13.85793076,-0.14206924,31.89043744,TRUE
KR70035C,plug,31,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_31,-21,-24,12,11.91011662,-0.089883383,31.89043744,TRUE
KR70035C,plug,31,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_31,-21,-24,2,2.012326373,0.012326373,31.89043744,TRUE
KR70035C,plug,32,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_32,0,-24,6.2,6.126924694,-0.073075306,24,TRUE
KR70035C,plug,32,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_32,0,-24,8,7.58301154,-0.41698846,24,TRUE
KR70035C,plug,32,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_32,0,-24,14,13.83895972,-0.161040283,24,TRUE
KR70035C,plug,32,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_32,0,-24,12,11.85036136,-0.149638637,24,TRUE
KR70035C,plug,32,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_32,0,-24,2,1.948738633,-0.051261367,24,TRUE
KR70035C,plug,33,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_33,21,-24,6.2,6.11644875,-0.08355125,31.89043744,TRUE
KR70035C,plug,33,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_33,21,-24,8,7.611132702,-0.388867298,31.89043744,TRUE
KR70035C,plug,33,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_33,21,-24,14,13.85933567,-0.14066433,31.89043744,TRUE
KR70035C,plug,33,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_33,21,-24,12,11.87330496,-0.12669504,31.89043744,TRUE
KR70035C,plug,33,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_33,21,-24,2,1.964899418,-0.035100582,31.89043744,TRUE
KR70035C,plug,40,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_40,-21,-48,6.2,6.130452956,-0.069547044,52.39274759,TRUE
KR70035C,plug,40,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_40,-21,-48,8,7.604109734,-0.395890266,52.39274759,TRUE
KR70035C,plug,40,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_40,-21,-48,14,13.82490759,-0.175092413,52.39274759,TRUE
KR70035C,plug,40,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_40,-21,-48,12,11.96862574,-0.03137426,52.39274759,TRUE
KR70035C,plug,40,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_40,-21,-48,2,2.030945973,0.030945973,52.39274759,TRUE
KR70035C,plug,41,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_41,0,-48,6.2,6.14112185,-0.05887815,48,TRUE
KR70035C,plug,41,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_41,0,-48,8,7.549602928,-0.450397072,48,TRUE
KR70035C,plug,41,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_41,0,-48,14,13.82701496,-0.172985043,48,TRUE
KR70035C,plug,41,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_41,0,-48,12,11.97114388,-0.028856123,48,TRUE
KR70035C,plug,41,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_41,0,-48,2,2.039377808,0.039377808,48,TRUE
KR70035C,plug,42,1,1,EPX,black,center,dist_length,plug_dist_mm_a,center_dist_length,EPX_black,KR70035C_42,21,-48,6.2,6.133956979,-0.066043021,52.39274759,TRUE
KR70035C,plug,42,1,1,EPX,black,height,height,plug_height_mm,height_height,EPX_black,KR70035C_42,21,-48,8,7.544368651,-0.455631349,52.39274759,TRUE
KR70035C,plug,42,1,1,EPX,black,inner,dia,plug_inner_dia_mm_c,inner_dia,EPX_black,KR70035C_42,21,-48,14,13.81155705,-0.188442947,52.39274759,TRUE
KR70035C,plug,42,1,1,EPX,black,outer,length,plug_length_mm_a,outer_length,EPX_black,KR70035C_42,21,-48,12,11.8642326,-0.1357674,52.39274759,TRUE
KR70035C,plug,42,1,1,EPX,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,EPX_black,KR70035C_42,21,-48,2,1.927308568,-0.072691432,52.39274759,TRUE
KR70055C,bracket,7,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_7,42,48,15,14.8852164,-0.114783603,63.78087488,TRUE
KR70055C,bracket,7,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_7,42,48,8,7.700673326,-0.299326674,63.78087488,TRUE
KR70055C,bracket,7,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_7,42,48,2.5,2.39315075,-0.10684925,63.78087488,TRUE
KR70055C,bracket,7,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_7,42,48,15,14.81537903,-0.184620972,63.78087488,TRUE
KR70055C,bracket,7,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_7,42,48,2,2.073151254,0.073151254,63.78087488,TRUE
KR70055C,bracket,8,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_8,63,48,15,14.88920176,-0.110798243,79.20227269,TRUE
KR70055C,bracket,8,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_8,63,48,8,7.700765321,-0.299234679,79.20227269,TRUE
KR70055C,bracket,8,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_8,63,48,2.5,2.381206097,-0.118793903,79.20227269,TRUE
KR70055C,bracket,8,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_8,63,48,15,14.77328522,-0.226714778,79.20227269,TRUE
KR70055C,bracket,8,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_8,63,48,2,2.029218557,0.029218557,79.20227269,TRUE
KR70055C,bracket,9,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_9,84,48,15,14.90299349,-0.097006507,96.74709298,TRUE
KR70055C,bracket,9,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_9,84,48,8,7.732296394,-0.267703606,96.74709298,TRUE
KR70055C,bracket,9,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_9,84,48,2.5,2.349587839,-0.150412161,96.74709298,TRUE
KR70055C,bracket,9,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_9,84,48,15,14.84310874,-0.15689126,96.74709298,TRUE
KR70055C,bracket,9,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_9,84,48,2,2.036249844,0.036249844,96.74709298,TRUE
KR70055C,bracket,16,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_16,42,24,15,14.8379552,-0.162044797,48.37354649,TRUE
KR70055C,bracket,16,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_16,42,24,8,7.649715329,-0.350284671,48.37354649,TRUE
KR70055C,bracket,16,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_16,42,24,2.5,2.421255921,-0.078744079,48.37354649,TRUE
KR70055C,bracket,16,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_16,42,24,15,14.70054993,-0.29945007,48.37354649,TRUE
KR70055C,bracket,16,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_16,42,24,2,2.031069007,0.031069007,48.37354649,TRUE
KR70055C,bracket,17,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_17,63,24,15,14.85554478,-0.144455223,67.41661516,TRUE
KR70055C,bracket,17,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_17,63,24,8,7.693635893,-0.306364107,67.41661516,TRUE
KR70055C,bracket,17,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_17,63,24,2.5,2.340453655,-0.159546345,67.41661516,TRUE
KR70055C,bracket,17,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_17,63,24,15,14.71265895,-0.287341055,67.41661516,TRUE
KR70055C,bracket,17,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_17,63,24,2,2.200036927,0.200036927,67.41661516,TRUE
KR70055C,bracket,18,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_18,84,24,15,14.87153456,-0.12846544,87.36131867,TRUE
KR70055C,bracket,18,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_18,84,24,8,7.674317358,-0.325682642,87.36131867,TRUE
KR70055C,bracket,18,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_18,84,24,2.5,2.317969582,-0.182030418,87.36131867,TRUE
KR70055C,bracket,18,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_18,84,24,15,14.80856116,-0.191438843,87.36131867,TRUE
KR70055C,bracket,18,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_18,84,24,2,2.104837509,0.104837509,87.36131867,TRUE
KR70055C,bracket,25,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_25,42,0,15,14.84881435,-0.15118565,42,TRUE
KR70055C,bracket,25,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_25,42,0,8,7.674339909,-0.325660091,42,TRUE
KR70055C,bracket,25,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_25,42,0,2.5,2.317266965,-0.182733035,42,TRUE
KR70055C,bracket,25,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_25,42,0,15,14.75215665,-0.247843352,42,TRUE
KR70055C,bracket,25,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_25,42,0,2,2.055587096,0.055587096,42,TRUE
KR70055C,bracket,26,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_26,63,0,15,14.87519847,-0.12480153,63,TRUE
KR70055C,bracket,26,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_26,63,0,8,7.654990032,-0.345009968,63,TRUE
KR70055C,bracket,26,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_26,63,0,2.5,2.350993127,-0.149006873,63,TRUE
KR70055C,bracket,26,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_26,63,0,15,14.61615956,-0.383840435,63,TRUE
KR70055C,bracket,26,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_26,63,0,2,2.080186205,0.080186205,63,TRUE
KR70055C,bracket,27,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_27,84,0,15,14.90118275,-0.09881725,84,TRUE
KR70055C,bracket,27,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_27,84,0,8,7.651487909,-0.348512091,84,TRUE
KR70055C,bracket,27,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_27,84,0,2.5,2.202035972,-0.297964028,84,TRUE
KR70055C,bracket,27,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_27,84,0,15,14.54651804,-0.453481962,84,TRUE
KR70055C,bracket,27,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_27,84,0,2,2.132901689,0.132901689,84,TRUE
KR70055C,bracket,34,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_34,42,-24,15,14.87551689,-0.12448311,48.37354649,TRUE
KR70055C,bracket,34,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_34,42,-24,8,7.637479599,-0.362520401,48.37354649,TRUE
KR70055C,bracket,34,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_34,42,-24,2.5,2.317266965,-0.182733035,48.37354649,TRUE
KR70055C,bracket,34,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_34,42,-24,15,14.52830988,-0.471690118,48.37354649,TRUE
KR70055C,bracket,34,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_34,42,-24,2,2.122358567,0.122358567,48.37354649,TRUE
KR70055C,bracket,35,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_35,63,-24,15,14.89829045,-0.10170955,67.41661516,TRUE
KR70055C,bracket,35,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_35,63,-24,8,7.642691446,-0.357308554,67.41661516,TRUE
KR70055C,bracket,35,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_35,63,-24,2.5,2.19571231,-0.30428769,67.41661516,TRUE
KR70055C,bracket,35,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_35,63,-24,15,14.60111981,-0.398880193,67.41661516,TRUE
KR70055C,bracket,35,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_35,63,-24,2,2.062620106,0.062620106,67.41661516,TRUE
KR70055C,bracket,36,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_36,84,-24,15,14.91192029,-0.088079713,87.36131867,TRUE
KR70055C,bracket,36,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_36,84,-24,8,7.656759595,-0.343240405,87.36131867,TRUE
KR70055C,bracket,36,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_36,84,-24,2.5,2.253327779,-0.246672221,87.36131867,TRUE
KR70055C,bracket,36,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_36,84,-24,15,14.40372894,-0.596271062,87.36131867,TRUE
KR70055C,bracket,36,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_36,84,-24,2,2.19808697,0.19808697,87.36131867,TRUE
KR70055C,bracket,43,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_43,42,-48,15,14.71449533,-0.285504667,63.78087488,TRUE
KR70055C,bracket,43,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_43,42,-48,8,7.547835758,-0.452164242,63.78087488,TRUE
KR70055C,bracket,43,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_43,42,-48,2.5,2.223817481,-0.276182519,63.78087488,TRUE
KR70055C,bracket,43,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_43,42,-48,15,14.62804614,-0.371953863,63.78087488,TRUE
KR70055C,bracket,43,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_43,42,-48,2,2.094319559,0.094319559,63.78087488,TRUE
KR70055C,bracket,44,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_44,63,-48,15,14.69723404,-0.30276596,79.20227269,TRUE
KR70055C,bracket,44,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_44,63,-48,8,7.604052907,-0.395947093,79.20227269,TRUE
KR70055C,bracket,44,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_44,63,-48,2.5,2.136691552,-0.363308448,79.20227269,TRUE
KR70055C,bracket,44,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_44,63,-48,15,14.50852699,-0.491473005,79.20227269,TRUE
KR70055C,bracket,44,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_44,63,-48,2,2.101249784,0.101249784,79.20227269,TRUE
KR70055C,bracket,45,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70055C_45,84,-48,15,14.83725077,-0.16274923,96.74709298,TRUE
KR70055C,bracket,45,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70055C_45,84,-48,8,7.556607112,-0.443392888,96.74709298,TRUE
KR70055C,bracket,45,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70055C_45,84,-48,2.5,2.184470273,-0.315529727,96.74709298,TRUE
KR70055C,bracket,45,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70055C_45,84,-48,15,14.6022881,-0.397711905,96.74709298,TRUE
KR70055C,bracket,45,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70055C_45,84,-48,2,2.164568169,0.164568169,96.74709298,TRUE
